Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS3952,ARRAN QUAY D,Class B,313819.8679571421,235048.90569323485
WMS1046,MANSION HOUSE B,Class A,316016.5616117253,233539.7461632148
WMS1165,SAINT KEVIN'S,Bigbelly Bin,315843.81226903753,232496.18010104098
WMS3563,PHOENIX PARK,Class B,312864.22176279046,234445.2241803964
WMS0908,PEMBROKE WEST C,Bigbelly Bin,317473.40230178664,233047.75198098845
WMS1576,MOUNTJOY A,Class A,316516.7467046663,234857.36838519992
WMS1037,NORTH CITY,Class A,316042.7957867707,234721.14035980217
WMS3565,NORTH DOCK B,Class B,317669.06853705685,235447.7188638705
WMS4551,CARNA,Cast Iron,309508.02424411627,233600.86987591814
WMS1054,BALLYMUN B,Class A,315287.848450182,240138.8022656082
WMS1926,ROYAL EXCHANGE B,Class A,315652.2739790881,233872.16118709132
WMS2257,CLONTARF WEST B,Class B,318883.3176592117,237755.4274978085
WMS5343,PEMBROKE WEST A,Bigbelly Bin,317536.6202860015,233741.11187189215
WMS3734,BALLYGALL C,Class B,314681.4817053077,239148.2212327313
WMS0915,PEMBROKE WEST C,Bigbelly Bin,317262.29237340123,232775.19972719555
WMS1688,GRANGE D,Dog Bin,322044.9777568699,239096.4306855088
WMS1894,NORTH DOCK C,Class A,316277.595818621,234557.58201059463
WMS1985,NORTH DOCK C,Class A,316940.9820327346,235431.2278381614
WMS0744,MANSION HOUSE B,Class A,316249.73748602276,233025.50663986828
WMS3803,WHITEHALL B,Class B,316490.6583707584,238927.4348128917
WMS1176,PEMBROKE EAST A,Bigbelly Bin,318087.1862110882,233854.9530435437
WMS2502,CLONTARF EAST A,Class B,320463.6713231954,237746.51936584845
WMS3270,TERENURE B,Class B,314477.5333710541,230401.04111700103
WMS4213,ROTUNDA A,Cast Iron,315892.3186090543,235394.64124046397
WMS2059,FINGLAS SOUTH B,Class B,313232.4549699175,238016.06313793082
WMS0806,MANSION HOUSE B,Class A,316060.4466981249,233770.9811571441
WMS5230,WHITEHALL A,Class B,315492.42471386876,238539.3808691934
WMS3839,BALLYGALL A,Class B,313362.8350423303,238758.4254758419
WMS4357,SAINT KEVIN'S,Cast Iron,316115.06108391756,233053.42288755567
WMS0923,PEMBROKE WEST C,Bigbelly Bin,316958.1890665664,232920.06124277733
WMS0675,MANSION HOUSE B,Class A,316193.52481117554,233468.04013424693
WMS1164,SAINT KEVIN'S,Bigbelly Bin,315923.7362164948,232510.61167202273
WMS1650,WHITEHALL A,Dog Bin,315461.7074945992,238234.3320226877
WMS1748,KILMAINHAM C,Bigbelly Bin,312719.2929566347,233577.95114053754
WMS0481,ROYAL EXCHANGE A,Class A,315903.53977764933,234050.0151765554
WMS3505,RATHMINES EAST A,Class B,317202.6816548897,231991.10927087348
WMS0414,ROTUNDA B,Class A,315312.81166736246,234692.1154265378
WMS2660,CLONTARF EAST C,Class B,320151.47742429597,236368.5044233373
WMS1989,KILMORE D,Class A,319741.899137748,238967.4662645281
WMS2609,CLONTARF EAST C,Class B,319314.4313376758,235926.9823270926
WMS4037,BEAUMONT B,Cast Iron,318182.54020764417,238665.24123566612
WMS0120,NORTH DOCK C,Class A,316565.8434563449,234776.39607019693
WMS2652,CLONTARF EAST C,Class B,320183.2423660677,236401.49799455964
WMS4649,NORTH CITY,Cast Iron,316010.07571967546,234773.99404187637
WMS3611,GRANGE C,Class B,322380.76850738155,239745.2713983681
WMS4473,MERCHANTS QUAY A,Cast Iron,314568.6617449394,233896.90537369362
WMS1129,MANSION HOUSE A,Bigbelly Bin,316186.59675740113,234409.14608435243
WMS5110,NORTH DOCK B,Class B,317578.1684404556,235312.48176937472
WMS2128,BOTANIC B,Class B,315699.9780712301,236548.812835442
WMS4677,ARRAN QUAY E,Cast Iron,314261.62898102414,234973.6695184426
WMS4412,MANSION HOUSE A,Cast Iron,316252.37949192093,234404.48203087
WMS1094,ARRAN QUAY E,Bigbelly Bin,314412.56350652245,234764.59072795723
WMS0176,INNS QUAY A,Class A,315594.7453935952,235553.93253247644
WMS1122,NORTH CITY,Bigbelly Bin,316024.60574483394,234428.91101933192
WMS3281,CRUMLIN B,Class B,312903.584412353,233116.29544357635
WMS4669,DECIES,Cast Iron,310307.5665867948,233364.2977235811
WMS5060,WHITEHALL B,Class B,316889.5748662037,238421.8294569394
WMS1523,NORTH CITY,Bigbelly Bin,315546.34778548154,234257.00899193127
WMS1965,MANSION HOUSE B,Class A,315905.57487029117,233592.00238472119
WMS1188,BALLYBOUGH A,Bigbelly Bin,316677.95499836723,235563.2793645344
WMS3185,RATHMINES WEST F,Class B,315334.95926852315,231106.3069044589
WMS0739,MANSION HOUSE B,Class A,316202.1879065302,233281.5108914058
WMS3750,RAHENY-GREENDALE,Class B,323495.92053084937,238687.37436226418
WMS1413,CLONTARF EAST B,Class A,320639.72742182785,235760.33486654205
WMS5084,BALLYMUN A,Class B,313716.7957643647,239997.18332205294
WMS2699,BOTANIC A,Class B,315190.2065585678,237597.79959850057
WMS1879,ROYAL EXCHANGE B,Bigbelly Bin,315719.32798692456,233840.80951891097
WMS3380,INCHICORE B,Class B,311002.5163994343,232215.26161743188
WMS2060,FINGLAS SOUTH D,Class B,312209.4367373845,237847.87116991985
WMS1416,CLONTARF EAST C,Class A,320122.41176304535,235753.699272179
WMS0705,SAINT KEVIN'S,Class A,315675.2644779938,232876.60043819266
WMS1183,NORTH CITY,Bigbelly Bin,316077.2553647905,234992.04726447267
WMS4397,MANSION HOUSE A,Cast Iron,316640.3176863798,234012.33714589162
WMS0479,ROYAL EXCHANGE A,Class A,315803.84296423395,234043.72334262414
WMS0929,PEMBROKE WEST C,Bigbelly Bin,316919.12938555615,232916.43777282
WMS3973,CLONTARF WEST A,Class B,319273.7272992765,238253.50278404172
WMS0396,AYRFIELD,Class A,320397.34080762905,239291.42049511214
WMS5228,FINGLAS SOUTH B,Class B,313142.9038633417,238519.2771535179
WMS3919,BOTANIC A,Class B,314815.7925070955,237700.36762639278
WMS1236,SOUTH DOCK,Bigbelly Bin,317611.8397764446,234271.33994525837
WMS2389,AYRFIELD,Class B,320640.1067777999,239996.55065842977
WMS1423,CLONTARF EAST C,Class A,319871.6781732002,235833.36466094363
WMS0023,BALLYMUN C,Class A,315982.7060036376,240015.83887232852
WMS5401,USHERS A,Class A,312733.2653162207,234104.45119930434
WMS1006,ROTUNDA B,Class A,315704.351210666,234893.86454531687
WMS0456,RATHMINES WEST E,Class A,315160.0682388821,230661.47209393122
WMS5255,BOTANIC B,Class B,315471.45165932673,237187.03148263547
WMS0115,NORTH DOCK C,Class A,316596.0023055785,234884.21956400352
WMS0012,BALLYMUN C,Class A,315542.2113182045,240155.10639739851
WMS3626,ARRAN QUAY A,Class B,315017.8378789979,235226.90366223565
WMS4235,MOUNTJOY A,Cast Iron,316291.3432711214,235273.39756175538
WMS4689,GRACE PARK,Class B,317463.33477572224,237394.04288737837
WMS0368,NORTH CITY,Class A,315919.79293808906,234405.7408283658
WMS0452,CARNA,Class A,309485.8638056001,233539.38300970988
WMS4250,ROTUNDA A,Cast Iron,316159.85069641814,235052.6184123698
WMS1489,NORTH CITY,Class A,315530.4203075558,234566.91359569368
WMS0455,USHERS F,Class A,313633.006243331,233763.7450361156
WMS4431,SAINT KEVIN'S,Cast Iron,315632.24016624456,232739.29465037497
WMS1213,NORTH DOCK B,Bigbelly Bin,317251.20534230117,234466.10194740567
WMS4678,NORTH DOCK A,Cast Iron,317459.55878063047,235749.2535245482
WMS0187,NORTH CITY,Class A,316073.3262339467,234468.9162435239
WMS1983,NORTH DOCK C,Class A,316726.3273646674,234493.93742641396
WMS0002,BALLYMUN D,Class A,315517.35973690683,239577.0880971525
WMS2487,RAHENY-St. ASSAM,Class B,322472.2347468158,238108.14118892825
WMS1789,ROYAL EXCHANGE A,Bigbelly Bin,315746.30954860826,234199.29281578964
WMS0145,RATHMINES WEST C,Class A,315883.5269334178,230609.0238601647
WMS3085,PEMBROKE WEST C,Class B,316708.48707665823,232460.2186913812
WMS5212,RAHENY-GREENDALE,Class B,322500.65697208705,239026.96019878355
WMS1016,NORTH CITY,Class A,315818.1168592129,234916.06574580134
WMS5258,CABRA WEST D,Class B,313059.02266717714,236064.0180081445
WMS2910,ARRAN QUAY B,Class B,314198.81183192995,235065.0906974713
WMS1755,ROYAL EXCHANGE A,Bigbelly Bin,315738.81640770973,234194.59934564363
WMS3921,ASHTOWN A,Class B,311634.5940958732,237326.62250760614
WMS0192,NORTH CITY,Class A,316247.7645594362,234557.03092808914
WMS3265,TERENURE D,Class B,314387.5257349748,230146.8480199041
WMS3645,KIMMAGE E,Class B,313059.1470268435,231206.83055917255
WMS5272,ASHTOWN B,Class B,312908.17599671736,236097.259367331
WMS4681,MERCHANTS QUAY F,Cast Iron,313990.00065673864,232983.38172075717
WMS1822,NORTH CITY,Bigbelly Bin,316230.26258721086,234774.45651240766
WMS0791,SOUTH DOCK,Class A,316892.42105650506,233323.7869828252
WMS1097,USHERS A,Bigbelly Bin,313734.4151808816,234215.14785765897
WMS4072,GRANGE A,Cast Iron,322264.09531752055,240113.92567981748
WMS5325,BALLYBOUGH A,Class B,316926.6964344484,235429.96289898088
WMS1322,GRANGE A,Class A,322210.1567979577,239889.05247156307
WMS3603,BALLYGALL A,Class B,313217.9254103756,238921.25132335947
WMS3114,RATHMINES EAST B,Class B,317464.92525050713,231674.30414008064
WMS1070,CLONTARF EAST C,Bigbelly Bin,320136.5856078052,235821.60253077748
WMS0459,ROYAL EXCHANGE A,Class A,315411.23708732956,234008.56657765558
WMS2108,BALLYMUN E,Class B,315131.585314131,239122.80525188122
WMS1763,NORTH DOCK C,Dog Bin,317193.51702545607,234741.09632123803
WMS1785,CLONTARF EAST A,Bigbelly Bin,321083.1816524665,237027.3549685942
WMS4098,RAHENY-St. ASSAM,Cast Iron,321655.9558738539,238217.08800292874
WMS5232,WHITEHALL B,Class B,316481.2898060182,238566.16143881463
WMS4735,BALLYGALL C,Class A,314890.8259893904,238446.19064286645
WMS4208,MOUNTJOY B,Cast Iron,316128.4550276734,235468.2000301279
WMS2912,ARRAN QUAY A,Class B,315042.10045536474,235814.80240435136
WMS5243,ROTUNDA B,Class B,315350.32945733465,234975.56008693564
WMS1027,ROTUNDA A,Class A,315875.41934511747,235011.56222042945
WMS0950,RATHMINES WEST B,Class A,315627.8029119317,231669.82865795342
WMS3905,WHITEHALL C,Class B,316750.86428232514,239573.1952305894
WMS5160,RATHFARNHAM,Class B,315557.9057693569,229784.89951074222
WMS2641,CLONTARF EAST B,Class B,320718.20173768024,236635.8105256216
WMS1403,MANSION HOUSE A,Class A,316125.94735005434,234318.86710837862
WMS4179,ROTUNDA A,Cast Iron,315893.49823300005,235544.47176147855
WMS3840,FINGLAS NORTH C,Class B,313460.0858990586,239632.3628449981
WMS3657,FINGLAS NORTH C,Class B,313809.0958633269,239596.3950795398
WMS1137,ARRAN QUAY C,Bigbelly Bin,314694.55246717355,234356.7597205825
WMS3293,USHERS A,Class B,313308.4705712466,233666.78941033996
WMS2563,DRUMCONDRA SOUTH C,Class B,316212.9982394648,237671.25054089527
WMS2391,AYRFIELD,Class B,320308.41187017073,239559.07960596666
WMS0733,SAINT KEVIN'S,Class A,315591.8670003535,232740.4760859026
WMS3157,RATHMINES EAST A,Class B,316780.55187382706,232240.14769356203
WMS2698,BOTANIC A,Class B,315321.48029707966,237210.98837875584
WMS1216,NORTH DOCK C,Bigbelly Bin,317099.4349038602,234445.9595819215
WMS0419,NORTH CITY,Class A,315963.26511688874,234680.78246977282
WMS5277,GRACE PARK,Class B,317205.6818766524,237576.07396798744
WMS0248,NORTH CITY,Class A,315953.4031346864,234440.51809627283
WMS2416,AYRFIELD,Class B,320955.46200644004,239457.33040138343
WMS1922,ROYAL EXCHANGE A,Class A,315637.6298928134,233998.07744397572
WMS0251,NORTH CITY,Class A,315878.3730565127,234669.33370025564
WMS3768,ARRAN QUAY B,Class B,314526.92316104553,235665.30295825572
WMS4303,ROTUNDA B,Cast Iron,315373.936139743,234867.28683145228
WMS2029,FINGLAS NORTH C,Class B,312835.72563033446,239862.49958294726
WMS1972,MANSION HOUSE B,Class A,315960.2309609574,233828.23843183654
WMS2094,BALLYGALL B,Class B,314242.584264941,239165.16891189673
WMS3478,RAHENY-St. ASSAM,Class B,322083.7840016467,237630.3458241396
WMS1214,NORTH DOCK C,Bigbelly Bin,317186.10054103687,234487.55553122386
WMS5286,GRANGE A,Class B,321031.0814739972,240571.79977015275
WMS0285,NORTH CITY,Class A,315439.65748140606,234541.07874633718
WMS0087,MOUNTJOY B,Class A,315808.05389200384,235749.73567437608
WMS3099,PEMBROKE WEST B,Class B,317538.1155213871,231641.72682896227
WMS4598,BOTANIC A,Cast Iron,315105.51978135615,236443.27553383427
WMS5068,BOTANIC A,Class B,314981.1059871642,236683.4503729055
WMS5306,CRUMLIN E,Class B,312114.3172205875,232340.17330861627
WMS3128,PEMBROKE EAST D,Class B,318917.09521528846,231239.45983484297
WMS4047,BEAUMONT B,Cast Iron,318546.28578006604,238768.50168043337
WMS0354,NORTH CITY,Class A,315383.93988792796,234362.53517158213
WMS3987,BALLYMUN F,Class B,314316.7524337218,239488.89891156045
WMS4404,MANSION HOUSE A,Cast Iron,316673.0708274661,234212.0461838603
WMS1720,BOTANIC A,Bigbelly Bin,315228.53767848364,237070.29774722565
WMS1814,NORTH CITY,Bigbelly Bin,316152.5711088967,234740.64666267505
WMS2042,FINGLAS NORTH B,Class B,312510.53351314616,239953.9150802196
WMS1422,CLONTARF EAST C,Class A,319779.01382220094,235858.34734736537
WMS0814,MANSION HOUSE B,Class A,316245.3641021438,233845.84272021285
WMS5186,CRUMLIN F,Class B,312036.45126585464,231817.48047063896
WMS4030,KILMORE A,Cast Iron,317712.4858493335,240306.73751203276
WMS4754,RATHMINES EAST C,Class A,316544.15618145105,230397.7764594965
WMS4162,NORTH DOCK C,Cast Iron,317181.40316052706,234602.80192679286
WMS0238,NORTH CITY,Class A,315866.96079401695,234748.6795300622
WMS0229,NORTH CITY,Class A,315857.5724867179,234886.1619975608
WMS1563,TERENURE C,Class B,314326.0676710155,230159.56499152744
WMS4694,BOTANIC C,Cast Iron,315105.9710919174,236377.94215579872
WMS1248,SOUTH DOCK,Bigbelly Bin,317213.741187921,234055.02001873433
WMS1508,NORTH CITY,Class A,315446.9888315922,234504.6649349174
WMS3210,RATHMINES WEST E,Class B,314582.58049065864,230251.8063785416
WMS2195,WHITEHALL C,Class B,316536.17918687826,239134.85234682952
WMS5248,KIMMAGE E,Class B,313200.21022883884,230471.42544977495
WMS0827,MANSION HOUSE A,Class A,316067.89896608837,234245.8425826997
WMS0422,NORTH CITY,Class A,315353.48163039587,234241.3779007141
WMS3198,RATHMINES WEST A,Class B,315047.1027218541,232393.2233014437
WMS0693,ROYAL EXCHANGE B,Class A,315759.8427087471,233290.90389532986
WMS1766,FINGLAS NORTH B,Class A,312395.70284450357,239030.09047417235
WMS2494,RAHENY-FOXFIELD,Class B,322911.4100209561,238538.405690188
WMS3598,PEMBROKE EAST B,Class B,318290.81056713004,233000.98983327748
WMS1804,MANSION HOUSE A,Class A,316228.2022521832,233868.73506006916
WMS4336,SOUTH DOCK,Cast Iron,316804.12012357323,233138.24968144667
WMS0365,ROTUNDA B,Class A,315329.41944821534,234961.69872266037
WMS0301,ROTUNDA B,Class A,315795.2859676121,235009.6424301029
WMS3690,FINGLAS NORTH C,Class B,313434.9102895361,239073.1787825646
WMS4286,MOUNTJOY A,Cast Iron,316367.63616562315,234826.77692131477
WMS3822,PEMBROKE EAST B,Class B,318656.76908362476,233117.8222552369
WMS0620,MANSION HOUSE B,Class A,315899.0463544255,233647.1858727265
WMS2674,CLONTARF WEST D,Class B,318575.48768174835,236188.82827441482
WMS0390,TERENURE D,Class A,314257.8570395709,229636.6981158832
WMS3680,KIMMAGE E,Class B,313333.9082774664,230430.6987702223
WMS2540,CLONTARF WEST B,Class B,318534.9561211794,237500.8841258263
WMS3349,CRUMLIN D,Class B,312195.0912542348,231809.47717785984
WMS4657,USHERS B,Cast Iron,313825.451170143,234218.3637576477
WMS2007,DRUMCONDRA SOUTH C,Class B,316241.1544677743,236944.76857690723
WMS1484,NORTH DOCK A,Class A,317251.9576521957,235823.02952775528
WMS1747,CHAPELIZOD,Bigbelly Bin,310151.5346008255,234350.69119079062
WMS2650,CLONTARF EAST B,Class B,320192.80226163653,236404.9477994077
WMS3863,CABRA WEST C,Class B,313646.01194904087,235738.24444219406
WMS0931,PEMBROKE WEST C,Bigbelly Bin,316833.2261073593,232898.33591793705
WMS0221,NORTH CITY,Class A,315932.4954716451,234639.8889864797
WMS1578,MOUNTJOY A,Class A,316445.06298902037,234827.3782600014
WMS4741,MOUNTJOY B,Cast Iron,315977.8486400296,235445.98151764926
WMS5336,WHITEHALL C,Class B,316753.7419432117,239060.51275601637
WMS4096,RAHENY-St. ASSAM,Cast Iron,321624.54456899647,238213.4708681138
WMS1335,RATHMINES EAST A,Class A,316431.6385111437,231887.55138768582
WMS1500,RATHMINES WEST A,Class A,315638.77959370596,231957.93753456764
WMS5217,ARRAN QUAY A,Class B,315002.37200481404,235230.62127540796
WMS1065,BALLYGALL C,Bigbelly Bin,315439.50821001123,238669.4215803964
WMS5303,PEMBROKE EAST A,Class B,318741.1837952478,233290.9390090165
WMS3940,PEMBROKE EAST E,Class B,317933.41915585217,232306.72036838828
WMS1900,NORTH CITY,Class A,315522.67662516364,234405.33943204713
WMS4346,MANSION HOUSE B,Cast Iron,316532.83116011426,233006.1611211205
WMS4617,PEMBROKE WEST C,Cast Iron,317179.67790353124,233054.97973014432
WMS0864,NORTH DOCK B,Class A,317932.91314778395,234719.0825800226
WMS2980,SAINT KEVIN'S,Class B,315496.6573877745,232830.76642723958
WMS0558,ROYAL EXCHANGE A,Class A,315639.13640093384,233958.17409543085
WMS4076,ARRAN QUAY D,Cast Iron,313609.1187928155,234494.29589657128
WMS2509,CLONTARF EAST A,Class B,320302.58399859467,237681.2852547293
WMS0202,NORTH DOCK B,Class A,318108.85332020815,234698.5906307509
WMS0341,ROTUNDA B,Class A,315294.2813548652,234664.80818395203
WMS1875,ROYAL EXCHANGE B,Bigbelly Bin,315734.3783827277,233855.5270043096
WMS3138,PEMBROKE WEST C,Class B,316891.136262407,232736.1961095601
WMS0058,CLONTARF EAST B,Class A,321016.4241531538,235994.71784665904
WMS5004,ASHTOWN A,Class B,311121.34403138614,237391.00166499667
WMS0711,SAINT KEVIN'S,Class A,315612.3950716899,233137.2738725532
WMS3993,KIMMAGE B,Class B,313229.59844901157,231545.84034371423
WMS2311,BEAUMONT C,Class B,319504.6371534933,238736.87439775656
WMS5136,INCHICORE A,Class B,311844.3418984395,233382.23225146433
WMS4315,ROTUNDA B,Cast Iron,315256.93692763685,234605.77512204862
WMS0311,ROTUNDA B,Class A,315549.87760127615,235100.46878897748
WMS2452,AYRFIELD,Class B,320978.0799837068,239624.6333642149
WMS0941,NORTH CITY,Class A,315578.0251398394,234571.45777578006
WMS0220,NORTH CITY,Class A,315937.49933624465,234620.34083352768
WMS1058,MANSION HOUSE B,Class A,316035.01723497413,233590.01106743127
WMS3450,BEAUMONT C,Class B,319156.43041962426,238125.97532473743
WMS4353,SAINT KEVIN'S,Cast Iron,316091.48150126945,232971.20623379215
WMS4709,MERCHANTS QUAY B,Cast Iron,314928.7157457717,233776.16785678698
WMS0395,PEMBROKE EAST A,Class A,318172.1691851738,233823.6582840534
WMS4706,CLONTARF EAST A,Cast Iron,321448.53723494173,238280.95893912637
WMS1152,PEMBROKE WEST C,Bigbelly Bin,317149.2379471073,233191.66885019414
WMS3028,PEMBROKE EAST C,Class B,319462.46470773016,232151.67986783132
WMS0150,CHAPELIZOD,Class A,311124.62672701385,233781.18642610314
WMS0451,MERCHANTS QUAY F,Class A,313857.428468881,232765.9948631827
WMS3289,ARRAN QUAY B,Class B,314853.6784019831,234883.04446833456
WMS5066,INNS QUAY B,Class B,315272.135090314,235686.07752651133
WMS3811,INNS QUAY B,Class B,315363.81553227664,235389.32685143343
WMS2035,FINGLAS NORTH B,Class B,312732.823706866,239055.78299793944
WMS4325,MANSION HOUSE B,Cast Iron,316346.52678239514,233402.55407243982
WMS0902,PEMBROKE EAST C,Bigbelly Bin,319594.59894975874,231641.76682275167
WMS3899,PEMBROKE EAST E,Class B,318930.51790701214,231524.14800011556
WMS0903,PEMBROKE EAST C,Bigbelly Bin,319610.65373069205,231517.64552292365
WMS2635,CLONTARF EAST A,Class B,321335.1679937899,236935.0337941023
WMS4055,PRIORSWOOD E,Cast Iron,318793.377204824,240091.6932961162
WMS3766,ARRAN QUAY A,Class B,314916.93437097594,235864.03168071018
WMS0284,NORTH CITY,Class A,315470.75347907183,234550.86675822252
WMS5276,WHITEHALL A,Class B,315883.4634954021,237771.91755644578
WMS1800,BALLYBOUGH A,Bigbelly Bin,316878.21116675704,235770.6917352145
WMS0258,NORTH CITY,Class A,315784.99362363596,234643.88276638117
WMS3574,FINGLAS NORTH C,Class B,313256.92191300297,239173.82375304072
WMS1159,DRUMFINN,Bigbelly Bin,309850.2045194159,233697.44651469841
WMS2370,CLONTARF EAST C,Class B,319829.903688382,237017.8693230595
WMS4633,CABRA WEST B,Cast Iron,313699.37328845006,236515.60110176855
WMS0940,RATHMINES WEST E,Class A,315085.94608653546,230480.6891311755
WMS5022,WHITEHALL D,Class B,317566.74060102267,238705.492164656
WMS0119,NORTH DOCK C,Class A,316555.32579225604,234745.50294396418
WMS2447,EDENMORE,Class B,321091.8786233631,239276.70334966018
WMS1001,ROTUNDA B,Class A,315488.3904351404,234899.15281434482
WMS1002,ROTUNDA B,Class A,315579.4154664371,234794.5001090125
WMS0735,ROYAL EXCHANGE B,Class A,315670.36677768687,233192.72617451104
WMS0982,USHERS E,Class A,313385.9742798438,233087.3623873592
WMS4468,NORTH CITY,Cast Iron,316132.67814123834,235012.78520640303
WMS5154,HARMONSTOWN B,Class B,320584.31433206133,238173.71004833173
